r__CN2.mgt  v__ALPHA_BF.gw  v__GW_DELAY.gw  v__GWQMN.gw  v__GW_REVAP.gw  v__ESCO.hru  v__CH_N2.rte  v__CH_K2.rte  v__ALPHA_BNK.rte  r__SOL_AWC(1).sol  r__SOL_K(1).sol  r__SOL_BD(1).sol  v__SFTMP.bsn       objfun
-2.000000e-001  5.829900e-001  1.857400e+002  1.879500e+000  6.127000e-002  8.000000e-001  1.137200e-001  4.763900e+001  3.426800e-001  2.572000e-001  1.913800e-001  3.737300e-002  3.065900e+000  1.203500e+003  
-2.000000e-001  5.343000e-001  2.658900e+002  1.214800e+000  8.178700e-002  9.243500e-001  2.908900e-001  3.517700e+001  0.000000e+000  3.150000e-001  -8.000000e-001  -1.555300e-001  5.000000e+000  8.534600e+002  
-2.000000e-001  9.747900e-002  3.836500e+002  1.976400e+000  1.583900e-001  9.485400e-001  2.575300e-001  5.716400e+001  0.000000e+000  -1.543700e-001  -2.194300e-001  3.464900e-001  -2.258200e-001  1.702200e+003  
-2.000000e-001  7.720600e-001  1.351800e+002  1.651500e+000  5.360100e-003  8.035900e-001  2.198900e-001  1.034600e+002  0.000000e+000  4.000000e-001  -1.751500e-001  1.975100e-001  5.000000e+000  1.886800e+003  
-2.000000e-001  3.626000e-001  4.500000e+002  8.259100e-001  5.415700e-002  8.568900e-001  3.000000e-001  5.000000e+000  0.000000e+000  -2.000000e-001  -8.000000e-001  5.202400e-001  5.000000e+000  6.022800e+003  
-2.000000e-001  2.584600e-002  1.619900e+002  1.877400e+000  1.309000e-001  8.960500e-001  9.603400e-002  9.023400e+001  0.000000e+000  2.477300e-001  -8.000000e-001  6.000000e-001  4.761700e+000  4.879800e+002  
-2.000000e-001  2.827200e-001  6.184600e+001  1.167500e+000  1.373800e-001  8.000000e-001  2.664300e-001  5.000000e+000  0.000000e+000  3.012600e-001  -8.000000e-001  4.028200e-001  4.578700e+000  1.581900e+003  
-2.000000e-001  4.274800e-001  3.016800e+002  1.000700e+000  9.806600e-002  8.052100e-001  2.193600e-001  3.024600e+001  1.391000e-002  -1.993600e-001  -8.000000e-001  6.000000e-001  5.000000e+000  5.368200e+002  
-2.000000e-001  3.831800e-001  3.807100e+002  1.740300e+000  0.000000e+000  8.235500e-001  2.173300e-001  5.907800e+001  0.000000e+000  4.000000e-001  -1.576100e-001  7.603900e-002  5.588000e-001  1.893900e+003  
-2.000000e-001  8.442400e-002  2.192700e+002  1.056700e+000  8.249500e-002  8.762600e-001  3.000000e-001  5.000000e+000  1.619000e-001  3.444900e-001  -8.000000e-001  6.000000e-001  4.608200e+000  1.356900e+003  
-2.000000e-001  0.000000e+000  2.363900e+002  1.330100e+000  1.925900e-001  8.000000e-001  3.000000e-001  6.124300e+001  3.092900e-001  1.888900e-001  -8.000000e-001  6.000000e-001  5.000000e+000  9.597700e+002  
-2.000000e-001  1.450700e-001  2.189800e+002  2.108300e-001  2.265700e-002  9.093500e-001  3.000000e-001  5.000000e+000  0.000000e+000  3.841600e-001  -5.540100e-001  4.044300e-001  5.000000e+000  7.067400e+003  
-2.000000e-001  0.000000e+000  4.173500e+002  1.371600e+000  8.371300e-002  8.262400e-001  2.509100e-001  6.687000e+001  0.000000e+000  4.000000e-001  -8.000000e-001  6.000000e-001  4.263500e+000  2.239200e+002  
-2.000000e-001  6.529100e-001  7.733300e+001  1.195500e+000  1.941200e-001  8.000000e-001  1.618200e-001  8.526900e+001  1.438200e-001  4.000000e-001  -8.000000e-001  6.000000e-001  5.000000e+000  8.318700e+002  
-1.907000e-001  2.691400e-001  9.067100e+001  1.578400e+000  1.578200e-001  8.344400e-001  1.064500e-001  8.737200e+001  2.163200e-001  4.000000e-001  -4.545100e-001  1.534500e-001  1.954100e+000  8.980200e+002  
-2.000000e-001  5.577700e-002  1.269100e+002  2.000000e+000  1.284000e-001  8.495400e-001  2.459700e-001  6.096400e+001  1.705500e-001  -8.388900e-002  -8.000000e-001  3.689800e-001  5.000000e+000  1.068700e+003  
-2.000000e-001  4.226300e-001  3.536900e+002  1.457000e+000  1.096600e-001  8.000000e-001  2.564500e-001  3.435000e+001  0.000000e+000  -5.419800e-003  -4.862000e-001  1.872100e-001  2.210800e+000  1.437600e+003  
-2.000000e-001  6.789300e-002  2.888100e+002  1.919900e+000  1.889800e-001  8.216900e-001  3.000000e-001  5.588000e+001  1.428400e-001  2.801600e-001  -3.991100e-001  6.000000e-001  1.242900e+000  1.308800e+003  
-2.000000e-001  4.667500e-001  3.000000e+001  1.936600e+000  1.229600e-001  8.000000e-001  3.000000e-001  1.691900e+001  0.000000e+000  4.000000e-001  -4.961400e-001  2.724400e-001  2.793600e+000  2.410500e+003  
-2.000000e-001  2.315900e-001  1.203400e+002  2.000000e+000  2.000000e-001  8.604300e-001  2.720400e-001  1.091400e+002  1.885600e-001  3.702900e-001  -3.778200e-001  3.596100e-001  5.000000e+000  7.532100e+002  
-2.000000e-001  3.087000e-001  8.445300e+001  2.000000e+000  7.229700e-002  8.403600e-001  2.066100e-001  7.385700e+001  2.899600e-001  1.936000e-001  -4.649800e-001  3.825000e-001  4.394700e+000  1.854200e+003  
-1.982800e-001  4.067400e-001  1.716700e+002  2.000000e+000  2.000000e-001  8.000000e-001  1.467200e-001  1.133700e+002  2.443200e-001  1.138700e-001  -4.422600e-001  3.127900e-001  1.292400e+000  1.262400e+003  
-1.980200e-001  2.550500e-001  3.466800e+002  1.112400e+000  2.000000e-001  8.646600e-001  2.424100e-001  4.663800e+001  0.000000e+000  2.301500e-001  -6.116800e-001  3.740600e-001  1.195800e+000  1.294700e+003  
-1.994100e-001  2.036500e-001  6.706600e+001  1.294200e+000  2.000000e-001  8.904100e-001  2.392200e-001  4.582000e+001  1.726400e-001  -3.633600e-002  -8.000000e-001  6.000000e-001  5.000000e+000  1.591300e+003  
-1.980000e-001  3.805700e-001  1.024600e+002  2.000000e+000  1.230000e-001  8.298500e-001  2.311400e-001  1.241000e+002  1.803800e-002  2.562900e-001  -7.897700e-001  2.130300e-001  2.923700e+000  3.811700e+002  
-2.000000e-001  9.344800e-001  3.367800e+002  3.254100e-001  3.399600e-002  8.220800e-001  3.000000e-001  4.276000e+001  6.944100e-001  5.013800e-002  2.697300e-001  -1.429500e-002  2.250100e+000  5.186300e+003  
-2.000000e-001  7.654500e-001  1.939100e+002  1.916500e-001  1.709500e-001  9.581900e-001  1.076300e-001  8.466000e+001  1.266000e-001  1.999800e-001  3.019400e-001  6.000000e-001  2.558600e+000  1.253500e+004  
-2.000000e-001  6.184000e-001  3.646400e+002  0.000000e+000  1.728600e-001  9.441200e-001  4.198100e-002  1.250000e+002  6.646700e-002  -1.715900e-001  6.565700e-001  -1.419000e-001  3.954500e+000  9.572800e+003  
-2.000000e-001  7.602100e-001  4.500000e+002  1.505600e+000  1.790900e-001  9.107500e-001  2.064400e-001  5.281900e+000  7.805000e-001  3.046200e-001  6.148300e-001  2.695000e-001  3.459300e+000  9.176100e+002  
-2.000000e-001  3.268300e-002  4.500000e+002  1.440200e+000  6.113700e-002  8.790800e-001  1.489700e-001  6.507300e+001  6.292000e-001  -1.950000e-001  2.899000e-001  6.392900e-002  -2.330400e+000  3.239200e+003  
-2.000000e-001  6.280100e-001  3.435100e+002  1.432200e+000  2.000000e-001  9.924900e-001  3.000000e-001  4.034200e+001  5.667300e-001  2.546500e-001  5.839300e-001  8.657800e-002  -3.175000e+000  1.434600e+003  
-2.000000e-001  5.149000e-001  4.500000e+002  8.048500e-001  8.982800e-002  9.069600e-001  1.223400e-001  7.710400e+001  7.487500e-001  -6.758800e-003  7.117500e-001  2.458300e-001  2.960600e+000  6.836900e+003  
-2.000000e-001  6.702900e-001  3.034300e+002  1.096100e+000  2.000000e-001  9.727200e-001  1.234600e-001  5.934000e+001  7.395800e-001  3.539800e-001  8.000000e-001  1.816600e-001  1.549900e+000  1.815000e+003  
-2.000000e-001  5.118500e-001  3.411100e+002  1.229500e+000  2.000000e-001  9.877300e-001  3.000000e-001  7.766100e+001  2.939300e-001  8.751200e-002  8.000000e-001  2.876000e-001  -2.968500e+000  1.676800e+003  
-2.000000e-001  1.000000e+000  3.520900e+002  5.380900e-001  2.000000e-001  8.865600e-001  1.206600e-001  1.178100e+002  4.838000e-001  -1.056200e-002  8.000000e-001  3.872900e-001  3.639900e+000  7.221300e+003  
-2.000000e-001  8.328000e-002  4.500000e+002  1.169900e+000  1.012100e-001  8.502700e-001  2.600900e-001  1.001900e+002  1.415200e-002  2.377100e-001  8.000000e-001  4.697500e-001  -1.841400e-001  7.774800e+002  
-2.000000e-001  4.873400e-001  4.048300e+002  2.000000e+000  2.000000e-001  8.517400e-001  2.707200e-001  5.000000e+000  1.019800e-001  2.999500e-001  8.000000e-001  -2.299700e-001  -4.071600e+000  7.523400e+002  
-2.000000e-001  2.306300e-002  3.357200e+002  2.000000e+000  1.137400e-001  9.309200e-001  1.595800e-001  1.095500e+002  0.000000e+000  1.444300e-001  1.989100e-001  3.809500e-001  1.739400e+000  5.915200e+002  
-2.000000e-001  1.000000e+000  4.500000e+002  1.610800e+000  5.813300e-002  8.420800e-001  3.000000e-001  5.000000e+000  3.489200e-001  2.414200e-001  7.404800e-001  3.920900e-001  -4.144100e+000  2.086300e+003  
-2.000000e-001  1.924200e-001  3.230700e+002  9.165600e-001  2.000000e-001  8.084500e-001  2.553600e-001  6.153800e+001  2.926000e-001  3.228600e-001  8.000000e-001  1.791900e-001  -5.107100e-001  2.351100e+003  
-2.000000e-001  8.152200e-001  4.500000e+002  2.000000e+000  1.073600e-001  8.904600e-001  3.000000e-001  6.182200e+001  3.163800e-001  9.600700e-002  8.000000e-001  1.793700e-001  -4.370600e+000  1.478800e+003  
-2.000000e-001  9.060200e-001  4.500000e+002  9.646800e-001  1.664500e-001  8.369800e-001  3.000000e-001  1.174800e+002  4.492300e-001  -1.024000e-001  3.674200e-001  6.000000e-001  3.666800e+000  2.851200e+003  
-1.682500e-001  4.922200e-002  4.121200e+002  2.000000e+000  6.780000e-002  9.260800e-001  3.000000e-001  1.850000e+001  3.194900e-001  3.370000e-001  -8.193000e-002  1.153900e-001  -4.521500e+000  1.918600e+003  
-2.000000e-001  9.097000e-002  3.517400e+002  2.000000e+000  1.023700e-001  9.941300e-001  1.694300e-001  4.950100e+001  8.189500e-001  3.988900e-001  4.981100e-001  -2.974200e-002  1.907900e+000  1.456300e+003  
-1.929200e-001  1.684500e-002  4.208600e+002  2.000000e+000  2.000000e-001  1.000000e+000  1.944800e-001  5.352900e+001  1.555800e-001  4.000000e-001  8.000000e-001  3.332000e-001  -4.161300e+000  1.542400e+003  
-1.754900e-001  2.077900e-001  3.857200e+002  2.000000e+000  1.113500e-001  8.874500e-001  3.000000e-001  5.000000e+000  7.594400e-001  4.000000e-001  2.542700e-001  4.925300e-001  -4.539800e+000  2.761200e+003  
-2.000000e-001  1.000900e-001  4.500000e+002  2.000000e+000  1.070700e-001  8.819600e-001  3.000000e-001  1.946400e+001  3.990300e-001  6.102400e-002  5.603600e-001  4.242200e-001  -5.000000e+000  1.456900e+003  
-2.000000e-001  4.444600e-001  4.500000e+002  1.487800e+000  1.706600e-001  8.737000e-001  3.000000e-001  5.000000e+000  2.668900e-001  3.128900e-001  1.939200e-001  5.188000e-001  -3.244400e+000  2.052800e+003  
-1.744000e-001  1.928700e-001  3.547100e+002  2.000000e+000  1.527400e-001  9.277900e-001  3.000000e-001  5.000000e+000  7.871400e-002  4.000000e-001  4.789900e-002  1.069600e-001  -5.000000e+000  7.925800e+002  
-1.859300e-001  0.000000e+000  4.500000e+002  2.000000e+000  5.787100e-002  8.734300e-001  3.000000e-001  3.064100e+001  7.174000e-001  2.523700e-001  5.833200e-001  -1.333300e-001  -5.000000e+000  1.445400e+003  
-1.870100e-001  6.761600e-001  3.534400e+002  2.000000e+000  2.000000e-001  9.497900e-001  3.000000e-001  1.873100e+001  1.407000e-001  4.000000e-001  6.972000e-001  3.047100e-001  -2.609400e+000  1.140300e+003  
-1.870400e-001  0.000000e+000  3.344800e+002  2.000000e+000  1.186300e-001  1.000000e+000  2.005200e-001  5.000000e+000  4.388400e-001  4.000000e-001  6.438400e-001  -8.797700e-002  -5.000000e+000  1.285500e+003  
-2.000000e-001  0.000000e+000  2.915600e+002  1.754200e+000  2.543500e-003  9.629400e-001  2.912600e-001  1.161400e+002  2.330700e-001  2.195600e-001  1.974600e-001  3.323600e-001  2.753400e+000  1.034400e+003  
-2.000000e-001  5.232300e-001  3.002100e+002  9.288800e-001  6.890600e-003  9.001000e-001  2.863300e-001  4.340400e+001  6.024300e-001  2.926100e-001  -2.750100e-001  6.000000e-001  -2.369900e+000  5.852900e+003  
-2.000000e-001  9.341600e-002  3.570700e+002  1.651000e+000  0.000000e+000  8.276100e-001  8.762600e-002  9.889700e+001  2.781800e-001  3.875700e-001  -3.563600e-001  1.132800e-001  4.848600e-001  1.841300e+003  
-2.000000e-001  5.634800e-001  2.042900e+002  1.817800e+000  1.506000e-001  8.804500e-001  2.560100e-001  7.328200e+001  4.791300e-001  5.153200e-002  -6.192200e-001  3.888100e-001  -3.323200e+000  1.526000e+003  
-2.000000e-001  0.000000e+000  4.500000e+002  8.246100e-001  0.000000e+000  9.015400e-001  3.000000e-001  1.276000e+002  3.919800e-001  4.000000e-001  -5.115000e-001  3.742200e-001  7.876000e-001  1.729000e+003  
-2.000000e-001  9.833500e-002  4.385800e+002  2.675100e-001  6.811700e-002  8.000000e-001  2.689200e-001  6.643900e+001  3.491400e-001  2.677800e-001  -8.000000e-001  3.032200e-001  -2.400900e+000  3.194600e+003  
-2.000000e-001  5.691500e-001  2.755900e+002  7.836400e-002  0.000000e+000  8.000000e-001  1.256600e-001  3.767000e+001  4.899400e-001  1.497300e-001  -2.625100e-001  6.000000e-001  2.207800e+000  7.299400e+003  
-2.000000e-001  5.702200e-001  4.293000e+002  1.940900e+000  1.306100e-001  8.548800e-001  3.000000e-001  8.121500e+001  5.308100e-002  2.477900e-001  -4.588400e-001  -2.238400e-002  6.975800e-001  5.586700e+002  
-2.000000e-001  4.035100e-001  4.500000e+002  6.122500e-001  7.906600e-002  9.331700e-001  1.999200e-001  1.036100e+002  0.000000e+000  2.667200e-001  2.114600e-001  6.000000e-001  -3.137000e+000  8.902100e+003  
-2.000000e-001  0.000000e+000  4.375700e+002  2.000000e+000  4.596100e-002  9.889000e-001  3.000000e-001  1.184600e+002  0.000000e+000  2.262700e-001  -6.571500e-001  2.407900e-001  -5.000000e+000  2.226600e+002  
-2.000000e-001  1.025000e-001  4.500000e+002  2.000000e+000  3.028400e-002  9.349200e-001  3.000000e-001  9.873600e+001  6.582600e-001  1.975000e-001  -8.000000e-001  -1.516500e-001  -4.537300e+000  2.101400e+003  
-2.000000e-001  3.037700e-001  3.700600e+002  9.842200e-001  3.287700e-002  9.911200e-001  2.332900e-001  3.199100e+001  6.382200e-002  4.000000e-001  -8.000000e-001  1.553400e-001  -6.035700e-001  2.212700e+003  
-2.000000e-001  5.305300e-001  3.741400e+002  1.869000e+000  1.496100e-001  8.921400e-001  2.829100e-001  1.300000e+002  4.231500e-001  1.102100e-001  6.143200e-002  2.588900e-001  -5.000000e+000  1.301800e+003  
-1.799600e-001  7.459100e-002  4.096300e+002  2.000000e+000  1.365300e-001  1.000000e+000  3.000000e-001  1.300000e+002  1.684400e-001  3.321300e-001  -4.704200e-001  -1.596100e-001  -5.000000e+000  1.389300e+003  
-2.000000e-001  8.213100e-002  4.500000e+002  2.000000e+000  5.468600e-002  8.703200e-001  3.000000e-001  6.474800e+001  0.000000e+000  1.423300e-001  -8.000000e-001  3.003400e-001  -2.448700e+000  1.075500e+003  
-1.695400e-001  1.573000e-001  2.701200e+002  2.000000e+000  6.113900e-002  8.523000e-001  2.922800e-001  5.726100e+001  8.090700e-001  1.376300e-001  -8.000000e-001  -2.461600e-001  -1.615000e+000  3.042000e+003  
-2.000000e-001  5.173700e-001  4.500000e+002  2.000000e+000  0.000000e+000  8.219800e-001  3.000000e-001  7.761100e+001  2.272600e-001  3.972400e-001  -5.411100e-001  6.000000e-001  -5.000000e+000  2.457900e+003  
-2.000000e-001  5.756200e-001  4.104400e+002  1.338100e+000  0.000000e+000  9.673300e-001  3.000000e-001  6.913600e+001  1.667500e-001  4.000000e-001  -8.000000e-001  6.000000e-001  8.225000e-001  5.340900e+003  
-2.000000e-001  2.532500e-001  3.494300e+002  2.000000e+000  9.072600e-002  8.438800e-001  2.160200e-001  1.300000e+002  4.798100e-001  1.816400e-001  -5.082100e-001  3.379800e-001  -8.945800e-001  1.832600e+003  
-1.900800e-001  0.000000e+000  4.500000e+002  2.000000e+000  1.167600e-001  8.828000e-001  2.158600e-001  1.297100e+002  0.000000e+000  1.918900e-001  -7.309800e-001  -1.303800e-001  -8.354500e-001  2.245300e+002  
-2.000000e-001  0.000000e+000  3.101100e+002  2.000000e+000  0.000000e+000  8.685200e-001  3.000000e-001  1.183200e+002  3.744900e-001  3.837200e-001  -5.473000e-001  -2.923800e-002  -5.000000e+000  9.257800e+002  
-2.000000e-001  5.407600e-001  4.001200e+002  2.000000e+000  5.928500e-002  9.368100e-001  3.000000e-001  1.300000e+002  0.000000e+000  4.000000e-001  -7.415300e-001  3.502800e-001  -2.255200e+000  2.673000e+003  
-2.000000e-001  0.000000e+000  4.500000e+002  2.000000e+000  5.126900e-002  8.455600e-001  2.497800e-001  8.381800e+001  3.515000e-001  1.377700e-001  -8.000000e-001  -2.802100e-001  -2.368200e+000  1.549100e+003  
-1.871200e-001  0.000000e+000  3.862900e+002  2.000000e+000  1.519700e-001  8.548800e-001  2.553400e-001  1.300000e+002  2.936100e-001  1.173300e-001  -2.308000e-001  -3.406300e-001  -5.000000e+000  1.666700e+003  
-2.000000e-001  4.384100e-001  4.500000e+002  2.000000e+000  4.417000e-002  8.237000e-001  3.000000e-001  1.134700e+002  1.913800e-001  4.000000e-001  -5.266400e-001  6.000000e-001  -1.042500e+000  2.087600e+003  
-1.835300e-001  3.668800e-001  3.205000e+002  2.000000e+000  8.614800e-002  9.682300e-001  2.575800e-001  1.300000e+002  2.253000e-001  2.248900e-001  -4.212700e-001  -1.443800e-001  -2.547000e+000  1.833500e+003  
-1.964900e-001  3.400700e-002  4.142800e+002  2.000000e+000  1.167400e-001  8.000000e-001  2.841800e-001  1.300000e+002  5.182100e-001  2.700500e-002  -2.706100e-001  7.709800e-003  -4.386800e+000  1.611300e+003  
-2.000000e-001  0.000000e+000  3.977800e+002  1.349500e+000  2.740700e-002  9.552300e-001  1.017700e-001  5.000000e+000  2.493800e-001  -2.000000e-001  3.512600e-001  -5.000000e-001  1.181100e+000  2.288700e+003  
-2.000000e-001  1.561400e-001  4.500000e+002  1.566000e+000  6.185200e-002  9.710300e-001  1.773600e-001  6.579300e+001  4.579900e-001  3.126000e-002  -7.483200e-001  9.750400e-002  5.000000e+000  2.090500e+003  
-2.000000e-001  8.199300e-001  4.261200e+002  4.071600e-001  1.144500e-002  9.907000e-001  6.382000e-002  2.786900e+001  3.491700e-001  2.275500e-001  1.311300e-001  -1.453900e-001  4.996900e-001  7.139500e+003  
-2.000000e-001  5.021200e-001  4.500000e+002  8.446000e-001  0.000000e+000  9.642500e-001  1.814100e-001  9.531000e+001  1.981700e-001  4.569100e-002  -6.447400e-001  -2.670100e-001  -3.093600e+000  4.893500e+003  
-2.000000e-001  1.000000e+000  3.405500e+002  7.962700e-001  3.339400e-002  8.992800e-001  2.800900e-001  2.132400e+001  3.959200e-001  1.287500e-001  -8.000000e-001  2.814800e-001  5.000000e+000  4.871600e+003  
-2.000000e-001  1.284100e-001  4.500000e+002  9.713100e-001  4.647500e-002  8.512800e-001  2.659000e-001  6.268900e+001  8.730500e-001  3.580800e-002  -1.004100e-001  -5.000000e-001  5.000000e+000  2.022900e+003  
-2.000000e-001  2.037500e-001  3.364000e+002  1.407800e+000  0.000000e+000  9.148700e-001  1.589300e-001  4.359700e+001  6.052100e-002  7.764400e-003  5.017700e-001  3.036800e-001  6.706000e-001  3.796600e+003  
-2.000000e-001  5.070000e-001  3.599700e+002  1.804500e+000  1.476700e-002  8.631400e-001  1.307800e-001  5.000000e+000  0.000000e+000  -2.000000e-001  -7.881600e-001  -5.000000e-001  5.000000e+000  2.436800e+003  
-2.000000e-001  7.384200e-001  3.672400e+002  1.747200e+000  1.049900e-001  9.500400e-001  3.000000e-001  2.872000e+001  0.000000e+000  1.255000e-001  -3.732500e-001  -5.000000e-001  1.473200e+000  1.803300e+003  
-2.000000e-001  8.349200e-001  4.500000e+002  5.144100e-001  0.000000e+000  9.619900e-001  1.365100e-001  7.641700e+001  0.000000e+000  -2.000000e-001  -8.000000e-001  -9.220700e-002  2.793300e+000  9.408400e+003  
-2.000000e-001  9.485700e-001  4.321900e+002  8.598400e-001  8.334800e-002  1.000000e+000  2.353500e-001  5.000000e+000  4.057500e-001  -2.000000e-001  -8.000000e-001  2.589400e-001  -8.819900e-001  1.006000e+004  
-2.000000e-001  8.294500e-001  3.675800e+002  5.478200e-001  0.000000e+000  9.175500e-001  2.817000e-001  5.000000e+000  0.000000e+000  -2.000000e-001  -8.000000e-001  -3.086600e-001  2.640600e+000  6.232500e+003  
-2.000000e-001  6.481600e-001  2.666500e+002  1.604200e+000  0.000000e+000  8.575200e-001  3.000000e-001  6.654300e+001  2.125000e-001  -9.423600e-002  1.344500e-001  -1.141100e-001  5.000000e+000  3.192700e+003  
